        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
       19847        0.608        0.036        1.742   0.00469743   0.06440621   0.00175067
       19848        0.608        0.140        1.742   0.00434546   0.06344263   0.00156826
       19849        0.608        0.244        1.742   0.00381023   0.06200387   0.00123822
       19850        0.608        0.348        1.742   0.00310970   0.06009167   0.00076842
       19851        0.608        0.452        1.742   0.00226423   0.05771639   0.00016639
       19852        0.608        0.556        1.742   0.00130178   0.05489243  -0.00055909
       19853        0.608        0.660        1.742   0.00025240   0.05164089  -0.00139618
       19854        0.608        0.764        1.742  -0.00085115   0.04798682  -0.00233252
       19855        0.608        0.868        1.742  -0.00197098   0.04396308  -0.00335213
       19856        0.608        0.972        1.742  -0.00306581   0.03960322  -0.00444021
       19857        0.608        1.076        1.742  -0.00408525   0.03494569  -0.00557972
       19858        0.608        1.180        1.742  -0.00496695   0.03003429  -0.00675339
       19859        0.608        1.284        1.742  -0.00562962   0.02491569  -0.00794226
       19860        0.608        1.388        1.742  -0.00596428   0.01964791  -0.00912647
       19861        0.608        1.492        1.742  -0.00582756   0.01429925  -0.01028357
       19862        0.608        1.596        1.742  -0.00505345   0.00895044  -0.01139148
       19863        0.608        1.700        1.742  -0.00347410   0.00367859  -0.01242642
       19864        0.608        1.804        1.742  -0.00096867  -0.00145394  -0.01336653
       19865        0.608        1.908        1.742   0.00247756  -0.00642028  -0.01418835
       19866        0.608        2.012        1.742   0.00671229  -0.01123711  -0.01486295
       19867        0.608        2.116        1.742   0.01139509  -0.01593178  -0.01535321
       19868        0.608        2.220        1.742   0.01598612  -0.02050419  -0.01559978
       19869        0.608        2.324        1.742   0.01986328  -0.02486037  -0.01554278
       19870        0.608        2.428        1.742   0.02254218  -0.02886656  -0.01512062
       19871        0.608        2.532        1.742   0.02395349  -0.03240618  -0.01438221
       19872        0.608        2.636        1.742   0.02446125  -0.03536404  -0.01339208
       19873        0.608        2.740        1.742   0.02453927  -0.03778798  -0.01230156
       19874        0.608        2.844        1.742   0.02445947  -0.03973245  -0.01124261
       19875        0.608        2.948        1.742   0.02436292  -0.04129494  -0.01029568
       19876        0.608        3.052        1.742   0.02431515  -0.04255289  -0.00950790
       19877        0.608        3.156        1.742   0.02435220  -0.04356137  -0.00890382
       19878        0.608        3.260        1.742   0.02450180  -0.04435412  -0.00849796
       19879        0.608        3.364        1.742   0.02479600  -0.04496103  -0.00830149
       19880        0.608        3.468        1.742   0.02505442  -0.04501570  -0.00834598
       19881        0.712       -0.068        1.742   0.00442094   0.06461769   0.00150155
       19882        0.712        0.036        1.742   0.00446518   0.06454786   0.00150539
       19883        0.712        0.140        1.742   0.00407373   0.06355763   0.00130797
       19884        0.712        0.244        1.742   0.00347039   0.06208254   0.00095215
       19885        0.712        0.348        1.742   0.00267208   0.06012199   0.00044550
       19886        0.712        0.452        1.742   0.00169836   0.05768479  -0.00020387
       19887        0.712        0.556        1.742   0.00057602   0.05478649  -0.00098657
       19888        0.712        0.660        1.742  -0.00066427   0.05144908  -0.00188931
       19889        0.712        0.764        1.742  -0.00199033   0.04769830  -0.00289757
       19890        0.712        0.868        1.742  -0.00336689   0.04356683  -0.00399399
       19891        0.712        0.972        1.742  -0.00475854   0.03909101  -0.00516145
       19892        0.712        1.076        1.742  -0.00612434   0.03430916  -0.00638244
       19893        0.712        1.180        1.742  -0.00741675   0.02926317  -0.00763994
       19894        0.712        1.284        1.742  -0.00856554   0.02399958  -0.00891491
       19895        0.712        1.388        1.742  -0.00946507   0.01857495  -0.01018875
       19896        0.712        1.492        1.742  -0.00995579   0.01306442  -0.01144075
       19897        0.712        1.596        1.742  -0.00982656   0.00756354  -0.01264950
       19898        0.712        1.700        1.742  -0.00883108   0.00217897  -0.01379177
       19899        0.712        1.804        1.742  -0.00674982  -0.00299558  -0.01484516
       19900        0.712        1.908        1.742  -0.00348404  -0.00792532  -0.01578747
       19901        0.712        2.012        1.742   0.00086128  -0.01264467  -0.01659660
       19902        0.712        2.116        1.742   0.00587839  -0.01727248  -0.01721985
       19903        0.712        2.220        1.742   0.01094916  -0.02184832  -0.01760794
       19904        0.712        2.324        1.742   0.01520729  -0.02632866  -0.01763835
       19905        0.712        2.428        1.742   0.01791067  -0.03045465  -0.01722559
       19906        0.712        2.532        1.742   0.01907673  -0.03391802  -0.01618057
       19907        0.712        2.636        1.742   0.01948830  -0.03681569  -0.01484702
       19908        0.712        2.740        1.742   0.01954173  -0.03904519  -0.01345072
       19909        0.712        2.844        1.742   0.01953467  -0.04079053  -0.01214631
       19910        0.712        2.948        1.742   0.01952847  -0.04217604  -0.01101591
       19911        0.712        3.052        1.742   0.01956659  -0.04329911  -0.01009416
       19912        0.712        3.156        1.742   0.01966985  -0.04421161  -0.00939624
       19913        0.712        3.260        1.742   0.01986098  -0.04494393  -0.00892904
       19914        0.712        3.364        1.742   0.02016639  -0.04552183  -0.00870069
       19915        0.712        3.468        1.742   0.02041910  -0.04558988  -0.00874640
       19916        0.816       -0.068        1.742   0.00423473   0.06480919   0.00122056
       19917        0.816        0.036        1.742   0.00426770   0.06471690   0.00122325
       19918        0.816        0.140        1.742   0.00383025   0.06369793   0.00100874
       19919        0.816        0.244        1.742   0.00314590   0.06218128   0.00062184
       19920        0.816        0.348        1.742   0.00223141   0.06016417   0.00007097
       19921        0.816        0.452        1.742   0.00110684   0.05765492  -0.00063508
       19922        0.816        0.556        1.742  -0.00020104   0.05466696  -0.00148616
       19923        0.816        0.660        1.742  -0.00165888   0.05122363  -0.00246643
       19924        0.816        0.764        1.742  -0.00323406   0.04735203  -0.00355948
       19925        0.816        0.868        1.742  -0.00489179   0.04308617  -0.00474436
       19926        0.816        0.972        1.742  -0.00660241   0.03846707  -0.00600157
       19927        0.816        1.076        1.742  -0.00833708   0.03353547  -0.00731160
       19928        0.816        1.180        1.742  -0.01006671   0.02833314  -0.00865658
       19929        0.816        1.284        1.742  -0.01174609   0.02290149  -0.01001808
       19930        0.816        1.388        1.742  -0.01329228   0.01729211  -0.01137968
       19931        0.816        1.492        1.742  -0.01454889   0.01157688  -0.01272330
       19932        0.816        1.596        1.742  -0.01526856   0.00586707  -0.01402888
       19933        0.816        1.700        1.742  -0.01511660   0.00031034  -0.01527463
       19934        0.816        1.804        1.742  -0.01374960  -0.00495154  -0.01643569
       19935        0.816        1.908        1.742  -0.01091939  -0.00982979  -0.01749291
       19936        0.816        2.012        1.742  -0.00670265  -0.01439777  -0.01841356
       19937        0.816        2.116        1.742  -0.00147173  -0.01880751  -0.01918859
       19938        0.816        2.220        1.742   0.00384680  -0.02336274  -0.01965733
       19939        0.816        2.324        1.742   0.00822535  -0.02794748  -0.01976374
       19940        0.816        2.428        1.742   0.01098542  -0.03211571  -0.01909093
       19941        0.816        2.532        1.742   0.01254188  -0.03571717  -0.01795711
       19942        0.816        2.636        1.742   0.01296967  -0.03825109  -0.01622828
       19943        0.816        2.740        1.742   0.01341396  -0.04027525  -0.01451576
       19944        0.816        2.844        1.742   0.01368926  -0.04178408  -0.01298673
       19945        0.816        2.948        1.742   0.01393332  -0.04299649  -0.01168914
       19946        0.816        3.052        1.742   0.01415959  -0.04399591  -0.01064709
       19947        0.816        3.156        1.742   0.01439680  -0.04482567  -0.00986458
       19948        0.816        3.260        1.742   0.01466839  -0.04550830  -0.00934350
       19949        0.816        3.364        1.742   0.01500579  -0.04606287  -0.00908642
       19950        0.816        3.468        1.742   0.01525016  -0.04614785  -0.00913284
       19951        0.920       -0.068        1.742   0.00410995   0.06501676   0.00090944
