        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
       13664        2.792        1.284        1.118  -0.12253940   0.09700811  -0.01193021
       13665        2.792        1.388        1.118  -0.13037710   0.09208487  -0.01264613
       13666        2.792        1.492        1.118  -0.13767839   0.08604036  -0.01318260
       13667        2.792        1.596        1.118  -0.14325075   0.07816548  -0.01348115
       13668        2.792        1.700        1.118  -0.14604962   0.06779917  -0.01350971
       13669        2.792        1.804        1.118  -0.14565661   0.05455782  -0.01328756
       13670        2.792        1.908        1.118  -0.14254292   0.03852365  -0.01289636
       13671        2.792        2.012        1.118  -0.13791063   0.02027122  -0.01244943
       13672        2.792        2.116        1.118  -0.13301745   0.00076156  -0.01203149
       13673        2.792        2.220        1.118  -0.12864809  -0.01889166  -0.01165941
       13674        2.792        2.324        1.118  -0.12496845  -0.03769607  -0.01129350
       13675        2.792        2.428        1.118  -0.12182878  -0.05497576  -0.01088717
       13676        2.792        2.532        1.118  -0.11905440  -0.07041992  -0.01042304
       13677        2.792        2.636        1.118  -0.11656904  -0.08398383  -0.00991506
       13678        2.792        2.740        1.118  -0.11436524  -0.09575003  -0.00939550
       13679        2.792        2.844        1.118  -0.11245725  -0.10583196  -0.00889599
       13680        2.792        2.948        1.118  -0.11086497  -0.11433325  -0.00844553
       13681        2.792        3.052        1.118  -0.10960556  -0.12133323  -0.00806607
       13682        2.792        3.156        1.118  -0.10869229  -0.12688905  -0.00777463
       13683        2.792        3.260        1.118  -0.10813479  -0.13103426  -0.00758158
       13684        2.792        3.364        1.118  -0.10794227  -0.13379182  -0.00749611
       13685        2.792        3.468        1.118  -0.10801984  -0.13500096  -0.00749819
       13686        2.896       -0.068        1.118  -0.09175009   0.13385772  -0.00456755
       13687        2.896        0.036        1.118  -0.09170009   0.13345355  -0.00457876
       13688        2.896        0.140        1.118  -0.09203455   0.13258720  -0.00470112
       13689        2.896        0.244        1.118  -0.09276395   0.13139505  -0.00492961
       13690        2.896        0.348        1.118  -0.09391531   0.12986969  -0.00526306
       13691        2.896        0.452        1.118  -0.09552950   0.12800884  -0.00569833
       13692        2.896        0.556        1.118  -0.09766586   0.12579859  -0.00623205
       13693        2.896        0.660        1.118  -0.10039450   0.12323395  -0.00685785
       13694        2.896        0.764        1.118  -0.10380479   0.12031692  -0.00756568
       13695        2.896        0.868        1.118  -0.10799613   0.11706284  -0.00834175
       13696        2.896        0.972        1.118  -0.11305746   0.11348812  -0.00916621
       13697        2.896        1.076        1.118  -0.11902628   0.10958739  -0.01001121
       13698        2.896        1.180        1.118  -0.12581403   0.10530034  -0.01084106
       13699        2.896        1.284        1.118  -0.13313223   0.10046175  -0.01161019
       13700        2.896        1.388        1.118  -0.14043901   0.09476512  -0.01226890
       13701        2.896        1.492        1.118  -0.14696995   0.08777189  -0.01276470
       13702        2.896        1.596        1.118  -0.15187734   0.07899120  -0.01305651
       13703        2.896        1.700        1.118  -0.15448338   0.06800315  -0.01312575
       13704        2.896        1.804        1.118  -0.15453442   0.05460238  -0.01298839
       13705        2.896        1.908        1.118  -0.15232972   0.03891334  -0.01269725
       13706        2.896        2.012        1.118  -0.14858611   0.02139967  -0.01232135
       13707        2.896        2.116        1.118  -0.14413962   0.00278786  -0.01191919
       13708        2.896        2.220        1.118  -0.13963827  -0.01607687  -0.01151673
       13709        2.896        2.324        1.118  -0.13542295  -0.03441065  -0.01111105
       13710        2.896        2.428        1.118  -0.13159013  -0.05160637  -0.01068628
       13711        2.896        2.532        1.118  -0.12813679  -0.06729157  -0.01023566
       13712        2.896        2.636        1.118  -0.12504216  -0.08129604  -0.00976556
       13713        2.896        2.740        1.118  -0.12230884  -0.09358030  -0.00929455
       13714        2.896        2.844        1.118  -0.11995015  -0.10417409  -0.00884585
       13715        2.896        2.948        1.118  -0.11798466  -0.11313243  -0.00844166
       13716        2.896        3.052        1.118  -0.11642877  -0.12051351  -0.00810170
       13717        2.896        3.156        1.118  -0.11529240  -0.12636507  -0.00784045
       13718        2.896        3.260        1.118  -0.11458518  -0.13071858  -0.00766926
       13719        2.896        3.364        1.118  -0.11431234  -0.13359965  -0.00759671
       13720        2.896        3.468        1.118  -0.11438444  -0.13484135  -0.00759935
       13721        3.000       -0.068        1.118  -0.09591796   0.13611899  -0.00451845
       13722        3.000        0.036        1.118  -0.09586867   0.13572189  -0.00453079
       13723        3.000        0.140        1.118  -0.09630094   0.13488238  -0.00465383
       13724        3.000        0.244        1.118  -0.09721198   0.13373932  -0.00488362
       13725        3.000        0.348        1.118  -0.09863411   0.13228970  -0.00521794
       13726        3.000        0.452        1.118  -0.10061035   0.13053210  -0.00565280
       13727        3.000        0.556        1.118  -0.10319839   0.12845296  -0.00618373
       13728        3.000        0.660        1.118  -0.10645887   0.12604230  -0.00680229
       13729        3.000        0.764        1.118  -0.11045738   0.12328867  -0.00749776
       13730        3.000        0.868        1.118  -0.11524564   0.12017947  -0.00825351
       13731        3.000        0.972        1.118  -0.12083970   0.11668881  -0.00904912
       13732        3.000        1.076        1.118  -0.12718237   0.11275489  -0.00985543
       13733        3.000        1.180        1.118  -0.13409559   0.10826302  -0.01063847
       13734        3.000        1.284        1.118  -0.14124533   0.10301712  -0.01135719
       13735        3.000        1.388        1.118  -0.14812828   0.09673363  -0.01196936
       13736        3.000        1.492        1.118  -0.15412325   0.08906627  -0.01243351
       13737        3.000        1.596        1.118  -0.15860418   0.07966618  -0.01271964
       13738        3.000        1.700        1.118  -0.16110017   0.06826583  -0.01281509
       13739        3.000        1.804        1.118  -0.16143906   0.05476753  -0.01273195
       13740        3.000        1.908        1.118  -0.15980359   0.03931935  -0.01250522
       13741        3.000        2.012        1.118  -0.15666271   0.02230728  -0.01218099
       13742        3.000        2.116        1.118  -0.15260262   0.00431001  -0.01180339
       13743        3.000        2.220        1.118  -0.14815437  -0.01399936  -0.01139984
       13744        3.000        2.324        1.118  -0.14369771  -0.03196982  -0.01098186
       13745        3.000        2.428        1.118  -0.13944985  -0.04905576  -0.01055155
       13746        3.000        2.532        1.118  -0.13551949  -0.06486544  -0.01011054
       13747        3.000        2.636        1.118  -0.13195879  -0.07916140  -0.00966439
       13748        3.000        2.740        1.118  -0.12880284  -0.09182342  -0.00922749
       13749        3.000        2.844        1.118  -0.12607766  -0.10281462  -0.00881544
       13750        3.000        2.948        1.118  -0.12380464  -0.11214551  -0.00844680
       13751        3.000        3.052        1.118  -0.12200054  -0.11984563  -0.00813725
       13752        3.000        3.156        1.118  -0.12067867  -0.12595122  -0.00790055
       13753        3.000        3.260        1.118  -0.11984780  -0.13048952  -0.00774756
       13754        3.000        3.364        1.118  -0.11951158  -0.13348069  -0.00768582
       13755        3.000        3.468        1.118  -0.11958103  -0.13475176  -0.00769208
       13756        3.104       -0.068        1.118  -0.09909653   0.13789487  -0.00449977
       13757        3.104        0.036        1.118  -0.09904177   0.13749467  -0.00451198
       13758        3.104        0.140        1.118  -0.09954286   0.13666947  -0.00463536
       13759        3.104        0.244        1.118  -0.10058830   0.13555940  -0.00486614
       13760        3.104        0.348        1.118  -0.10221726   0.13416739  -0.00520186
       13761        3.104        0.452        1.118  -0.10446871   0.13248773  -0.00563720
       13762        3.104        0.556        1.118  -0.10739383   0.13050742  -0.00616624
       13763        3.104        0.660        1.118  -0.11104400   0.12820883  -0.00677980
       13764        3.104        0.764        1.118  -0.11546223   0.12556729  -0.00746669
       13765        3.104        0.868        1.118  -0.12066089   0.12254798  -0.00820870
       13766        3.104        0.972        1.118  -0.12660492   0.11909410  -0.00898421
       13767        3.104        1.076        1.118  -0.13317737   0.11510864  -0.00976364
       13768        3.104        1.180        1.118  -0.14015228   0.11044724  -0.01051509
       13769        3.104        1.284        1.118  -0.14717865   0.10490409  -0.01119984
       13770        3.104        1.388        1.118  -0.15379030   0.09822017  -0.01178135
       13771        3.104        1.492        1.118  -0.15946257   0.09010936  -0.01222513
       13772        3.104        1.596        1.118  -0.16369910   0.08031013  -0.01250789
       13773        3.104        1.700        1.118  -0.16613930   0.06864469  -0.01261924
